split,file,token_count,semantic_token_count,unknown_semantic_token_count,class_count_nonzero,window_size,window_count,text_element_count,viewbox_min_x,viewbox_min_y,viewbox_width,viewbox_height,tag_circle,tag_ellipse,tag_line,tag_path,tag_polygon,tag_polyline,tag_rect
train,1048-0004.svg,605,252,0,1,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,598,0,0,0
train,1048-0006.svg,566,396,0,1,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,558,0,0,0
train,1049-0000.svg,244,100,0,1,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,237,0,0,0
train,1050-0003.svg,2242,1611,0,17,2048,2,0,0.0,0.0,140.0,140.0,52,0,0,2190,0,0,0
train,1051-0006.svg,476,262,0,5,2048,1,0,0.0,0.0,140.0,140.0,12,0,0,464,0,0,0
train,1052-0011.svg,609,476,0,9,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,607,0,0,0
train,1052-0016.svg,497,294,0,6,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,490,0,0,0
train,1052-0020.svg,72,18,0,1,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,71,0,0,0
train,1052-0023.svg,626,407,0,6,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,618,0,0,0
train,1053-0014.svg,751,351,0,11,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,743,0,0,0
train,1053-0025.svg,306,156,0,5,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,305,0,0,0
train,1053-0030.svg,1089,734,0,8,2048,1,0,0.0,0.0,140.0,140.0,22,0,0,1067,0,0,0
train,1054-0012.svg,210,57,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,210,0,0,0
train,1054-0014.svg,144,23,0,2,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,143,0,0,0
train,1056-0061.svg,2587,1589,0,21,2048,2,0,0.0,0.0,140.0,140.0,52,0,0,2535,0,0,0
train,1057-0007.svg,616,312,0,9,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,609,0,0,0
train,1057-0015.svg,1307,987,0,9,2048,1,0,0.0,0.0,140.0,140.0,28,5,0,1274,0,0,0
train,1057-0016.svg,464,233,0,6,2048,1,0,0.0,0.0,140.0,140.0,12,5,0,447,0,0,0
train,1057-0021.svg,244,99,0,4,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,239,0,0,0
train,1057-0025.svg,1237,865,0,8,2048,1,0,0.0,0.0,140.0,140.0,29,5,0,1203,0,0,0
train,1058-0004.svg,340,142,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,340,0,0,0
train,1058-0007.svg,374,224,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,374,0,0,0
train,1059-0006.svg,520,277,0,1,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,513,0,0,0
train,1059-0012.svg,513,206,0,1,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,505,0,0,0
train,1060-0009.svg,367,247,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,367,0,0,0
train,1060-0014.svg,527,376,0,7,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,527,0,0,0
train,1061-0294.svg,423,97,0,1,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,418,0,0,0
train,1061-0297.svg,400,151,0,1,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,396,0,0,0
train,1061-0306.svg,393,91,0,1,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,391,0,0,0
train,1061-0309.svg,380,147,0,1,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,376,0,0,0
train,1062-0012.svg,1125,481,0,13,2048,1,0,0.0,0.0,140.0,140.0,26,0,0,1099,0,0,0
train,1062-0013.svg,2744,1757,0,23,2048,2,0,0.0,0.0,140.0,140.0,42,6,0,2696,0,0,0
train,1062-0023.svg,1301,595,0,12,2048,1,0,0.0,0.0,140.0,140.0,25,0,0,1276,0,0,0
train,1062-0024.svg,2830,2078,0,24,2048,2,0,0.0,0.0,140.0,140.0,45,0,0,2785,0,0,0
train,1062-0035.svg,3314,2319,0,23,2048,2,0,0.0,0.0,140.0,140.0,49,12,0,3253,0,0,0
train,1062-0058.svg,382,147,0,7,2048,1,0,0.0,0.0,140.0,140.0,10,3,0,369,0,0,0
train,1062-0070.svg,3533,1055,0,11,2048,2,0,0.0,0.0,140.0,140.0,45,0,0,3488,0,0,0
train,1063-0006.svg,677,575,0,8,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,671,0,0,0
train,1063-0007.svg,834,568,0,8,2048,1,0,0.0,0.0,140.0,140.0,21,0,0,813,0,0,0
train,1063-0022.svg,1027,786,0,7,2048,1,0,0.0,0.0,140.0,140.0,20,0,0,1007,0,0,0
train,1063-0028.svg,527,289,0,6,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,523,0,0,0
train,1063-0033.svg,455,287,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,455,0,0,0
train,1064-0014.svg,91,6,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,91,0,0,0
train,1064-0026.svg,106,8,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,106,0,0,0
train,1065-0008.svg,617,251,0,8,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,614,0,0,0
train,1065-0012.svg,415,115,0,4,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,410,0,0,0
train,1065-0014.svg,751,354,0,11,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,743,0,0,0
train,1065-0018.svg,1183,796,0,9,2048,1,0,0.0,0.0,140.0,140.0,21,0,0,1162,0,0,0
train,1066-0014.svg,124,26,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,124,0,0,0
train,1066-0033.svg,580,440,0,5,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,576,0,0,0
train,1066-0035.svg,424,261,0,5,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,422,0,0,0
train,1066-0042.svg,437,10,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,437,0,0,0
train,1066-0046.svg,493,289,0,5,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,491,0,0,0
train,1066-0057.svg,350,138,0,3,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,346,0,0,0
train,1066-0087.svg,227,101,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,227,0,0,0
train,1067-0013.svg,469,205,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,469,0,0,0
train,1068-0003.svg,958,626,0,8,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,950,0,0,0
train,1069-0008.svg,617,268,0,7,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,614,0,0,0
train,1069-0014.svg,751,366,0,10,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,743,0,0,0
train,1069-0015.svg,1006,606,0,9,2048,1,0,0.0,0.0,140.0,140.0,27,4,0,975,0,0,0
train,1069-0018.svg,1183,750,0,8,2048,1,0,0.0,0.0,140.0,140.0,21,0,0,1162,0,0,0
train,1069-0019.svg,892,545,0,9,2048,1,0,0.0,0.0,140.0,140.0,19,5,0,868,0,0,0
train,1070-0004.svg,2831,1695,0,21,2048,2,0,0.0,0.0,140.0,140.0,46,0,0,2785,0,0,0
train,1071-0004.svg,417,246,0,8,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,411,0,0,0
train,1072-0008.svg,1833,739,0,15,2048,1,0,0.0,0.0,140.0,140.0,22,0,0,1811,0,0,0
train,1072-0009.svg,2847,1953,0,19,2048,2,0,0.0,0.0,140.0,140.0,59,0,0,2788,0,0,0
train,1072-0013.svg,2757,1981,0,19,2048,2,0,0.0,0.0,140.0,140.0,48,0,0,2709,0,0,0
train,1073-0009.svg,464,188,0,1,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,458,0,0,0
train,1074-0009.svg,230,4,0,1,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,227,0,0,0
train,1074-0017.svg,90,12,0,1,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,83,0,0,0
train,1074-0018.svg,85,10,0,1,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,79,0,0,0
train,1075-0000.svg,401,175,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,401,0,0,0
train,1075-0001.svg,538,280,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,538,0,0,0
train,1076-0005.svg,2809,980,0,11,2048,2,0,0.0,0.0,140.0,140.0,14,4,0,2791,0,0,0
train,1076-0009.svg,2769,934,0,11,2048,2,0,0.0,0.0,140.0,140.0,17,0,0,2752,0,0,0
train,1076-0013.svg,2940,944,0,8,2048,2,0,0.0,0.0,140.0,140.0,17,6,0,2917,0,0,0
train,1077-0022.svg,118,64,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,118,0,0,0
train,1077-0024.svg,223,74,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,223,0,0,0
train,1077-0036.svg,150,7,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,150,0,0,0
train,1077-0047.svg,165,29,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,165,0,0,0
train,1077-0057.svg,234,172,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,234,0,0,0
train,1077-0062.svg,323,8,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,323,0,0,0
train,1077-0067.svg,182,45,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,182,0,0,0
train,1077-0088.svg,228,46,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,228,0,0,0
train,1077-0097.svg,213,44,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,213,0,0,0
train,1077-0098.svg,181,46,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,181,0,0,0
train,1077-0103.svg,274,9,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,274,0,0,0
train,1077-0122.svg,179,54,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,179,0,0,0
train,1077-0138.svg,275,14,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,275,0,0,0
train,1077-0159.svg,170,14,0,1,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,168,0,0,0
train,1078-0007.svg,184,37,0,2,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,181,0,0,0
train,1079-0002.svg,851,738,0,6,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,851,0,0,0
train,1080-0001.svg,1015,670,0,12,2048,1,0,0.0,0.0,140.0,140.0,21,6,0,988,0,0,0
train,1080-0004.svg,2721,1615,0,20,2048,2,0,0.0,0.0,140.0,140.0,47,0,0,2674,0,0,0
train,1080-0007.svg,3109,2027,0,18,2048,2,0,0.0,0.0,140.0,140.0,66,12,0,3031,0,0,0
train,1080-0010.svg,2697,1583,0,20,2048,2,0,0.0,0.0,140.0,140.0,47,0,0,2650,0,0,0
train,1081-0006.svg,667,579,0,7,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,661,0,0,0
train,1081-0011.svg,577,450,0,9,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,575,0,0,0
train,1081-0021.svg,428,270,0,7,2048,1,0,0.0,0.0,140.0,140.0,9,0,0,419,0,0,0
train,1081-0023.svg,622,406,0,7,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,614,0,0,0
train,1081-0036.svg,541,329,0,10,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,533,0,0,0
train,1082-0005.svg,525,307,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,525,0,0,0
train,1083-0006.svg,541,226,0,1,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,533,0,0,0
train,1083-0012.svg,473,254,0,1,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,467,0,0,0
train,1083-0014.svg,513,214,0,1,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,507,0,0,0
train,1084-0010.svg,362,189,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,362,0,0,0
train,1085-0021.svg,1505,515,0,7,2048,1,0,0.0,0.0,140.0,140.0,24,0,0,1481,0,0,0
train,1085-0027.svg,1853,1228,0,19,2048,1,0,0.0,0.0,140.0,140.0,43,6,0,1804,0,0,0
train,1088-0006.svg,420,199,0,8,2048,1,0,0.0,0.0,140.0,140.0,17,0,0,403,0,0,0
train,1088-0008.svg,617,256,0,8,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,614,0,0,0
train,1088-0014.svg,751,346,0,10,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,743,0,0,0
train,1088-0030.svg,1089,596,0,5,2048,1,0,0.0,0.0,140.0,140.0,22,0,0,1067,0,0,0
train,1089-0004.svg,1274,1110,0,18,2048,1,0,0.0,0.0,140.0,140.0,17,0,0,1257,0,0,0
train,1090-0003.svg,213,89,0,4,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,209,0,0,0
train,1090-0013.svg,233,133,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,233,0,0,0
train,1090-0021.svg,190,133,0,4,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,190,0,0,0
train,1090-0023.svg,331,169,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,331,0,0,0
train,1090-0036.svg,474,272,0,7,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,470,0,0,0
train,1091-0017.svg,74,19,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,74,0,0,0
train,1091-0021.svg,388,265,0,7,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,387,0,0,0
train,1091-0022.svg,717,481,0,7,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,717,0,0,0
train,1091-0045.svg,5199,233,0,8,2048,3,0,0.0,0.0,140.0,140.0,31,5,0,5163,0,0,0
train,1092-0003.svg,502,138,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,502,0,0,0
train,1092-0004.svg,435,118,0,1,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,431,0,0,0
train,1093-0003.svg,1201,914,0,9,2048,1,0,0.0,0.0,140.0,140.0,28,5,0,1168,0,0,0
train,1093-0007.svg,616,300,0,8,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,609,0,0,0
train,1093-0020.svg,337,166,0,4,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,334,0,0,0
train,1093-0025.svg,1237,725,0,8,2048,1,0,0.0,0.0,140.0,140.0,29,5,0,1203,0,0,0
train,1094-0008.svg,231,65,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,231,0,0,0
train,1094-0009.svg,188,59,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,188,0,0,0
train,1094-0036.svg,150,85,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,150,0,0,0
train,1094-0042.svg,238,97,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,238,0,0,0
train,1094-0063.svg,367,64,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,367,0,0,0
train,1094-0072.svg,264,102,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,264,0,0,0
train,1094-0079.svg,205,191,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,205,0,0,0
train,1094-0088.svg,228,61,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,228,0,0,0
train,1094-0094.svg,173,104,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,173,0,0,0
train,1094-0097.svg,213,140,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,213,0,0,0
train,1094-0116.svg,223,141,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,223,0,0,0
train,1095-0009.svg,333,135,0,1,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,327,0,0,0
train,1096-0005.svg,525,210,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,525,0,0,0
train,1096-0006.svg,513,215,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,513,0,0,0
train,1096-0016.svg,3579,1282,0,1,2048,2,0,0.0,0.0,140.0,140.0,0,0,0,3579,0,0,0
train,1097-0013.svg,81,23,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,81,0,0,0
train,1097-0028.svg,154,81,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,154,0,0,0
train,1097-0093.svg,176,75,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,176,0,0,0
train,1098-0016.svg,1702,950,0,20,2048,1,0,0.0,0.0,140.0,140.0,41,6,0,1655,0,0,0
train,1098-0035.svg,2319,1608,0,22,2048,2,0,0.0,0.0,140.0,140.0,52,0,0,2267,0,0,0
train,1098-0092.svg,505,308,0,6,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,502,0,0,0
train,1098-0113.svg,5540,1550,0,12,2048,3,0,0.0,0.0,140.0,140.0,54,0,0,5486,0,0,0
train,1099-0017.svg,1783,1109,0,12,2048,1,0,0.0,0.0,140.0,140.0,35,1,0,1747,0,0,0
train,1099-0021.svg,3950,2640,0,22,2048,2,0,0.0,0.0,140.0,140.0,65,12,0,3873,0,0,0
train,1099-0025.svg,3482,2646,0,21,2048,2,0,0.0,0.0,140.0,140.0,62,12,0,3408,0,0,0
train,1099-0032.svg,4567,3248,0,17,2048,3,0,0.0,0.0,140.0,140.0,57,15,0,4495,0,0,0
train,1100-0012.svg,386,108,0,3,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,381,0,0,0
train,1101-0009.svg,2433,1717,0,22,2048,2,0,0.0,0.0,140.0,140.0,37,12,0,2384,0,0,0
train,1102-0381.svg,993,24,0,1,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,988,0,0,0
train,1102-0382.svg,188,12,0,1,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,186,0,0,0
train,1103-0006.svg,287,111,0,5,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,285,0,0,0
train,1104-0012.svg,1733,784,0,14,2048,1,0,0.0,0.0,140.0,140.0,18,0,0,1715,0,0,0
train,1104-0013.svg,2757,1963,0,18,2048,2,0,0.0,0.0,140.0,140.0,48,0,0,2709,0,0,0
train,1105-0003.svg,1181,879,0,8,2048,1,0,0.0,0.0,140.0,140.0,28,5,0,1148,0,0,0
train,1105-0008.svg,1237,734,0,8,2048,1,0,0.0,0.0,140.0,140.0,32,4,0,1201,0,0,0
train,1105-0016.svg,577,376,0,8,2048,1,0,0.0,0.0,140.0,140.0,8,1,0,568,0,0,0
train,1106-0016.svg,7591,2390,0,21,2048,4,0,0.0,0.0,140.0,140.0,65,12,0,7514,0,0,0
train,1107-0018.svg,2422,1812,0,10,2048,2,0,0.0,0.0,140.0,140.0,35,3,0,2384,0,0,0
train,1107-0025.svg,3482,2238,0,23,2048,2,0,0.0,0.0,140.0,140.0,62,12,0,3408,0,0,0
train,1109-0032.svg,176,109,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,176,0,0,0
train,1109-0034.svg,107,36,0,1,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,106,0,0,0
train,1109-0046.svg,78,14,0,1,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,76,0,0,0
train,1110-0112.svg,4000,1674,0,1,2048,2,0,0.0,0.0,140.0,140.0,0,0,0,4000,0,0,0
train,1110-0276.svg,4000,1674,0,1,2048,2,0,0.0,0.0,140.0,140.0,0,0,0,4000,0,0,0
train,1110-0369.svg,551,216,0,1,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,547,0,0,0
train,1111-0001.svg,512,220,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,512,0,0,0
train,1114-0022.svg,596,148,0,6,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,594,0,0,0
train,1114-0024.svg,494,103,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,494,0,0,0
train,1114-0030.svg,378,182,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,378,0,0,0
train,1114-0034.svg,2897,2501,0,10,2048,2,0,0.0,0.0,140.0,140.0,13,0,0,2884,0,0,0
train,1114-0035.svg,426,298,0,7,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,425,0,0,0
train,1114-0037.svg,425,176,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,425,0,0,0
train,1114-0044.svg,856,502,0,7,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,848,0,0,0
train,1114-0053.svg,224,73,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,224,0,0,0
train,1114-0070.svg,1031,486,0,5,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,1027,0,0,0
train,1114-0086.svg,565,284,0,4,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,564,0,0,0
train,1115-0001.svg,106,12,0,1,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,100,0,0,0
train,1116-0008.svg,447,242,0,1,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,443,0,0,0
train,1117-0046.svg,648,185,0,6,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,645,0,0,0
train,1117-0057.svg,1246,220,0,6,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,1245,0,0,0
train,1117-0058.svg,971,28,0,3,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,970,0,0,0
train,1117-0072.svg,249,174,0,6,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,244,0,0,0
train,1117-0084.svg,337,41,0,3,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,336,0,0,0
train,1117-0092.svg,663,401,0,3,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,663,0,0,0
train,1117-0095.svg,397,34,0,2,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,396,0,0,0
train,1117-0104.svg,129,15,0,2,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,129,0,0,0
train,1117-0138.svg,338,163,0,3,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,333,0,0,0
train,1117-0150.svg,233,102,0,2,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,231,0,0,0
train,1118-2512.svg,84,8,0,1,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,83,0,0,0
train,1118-2623.svg,323,273,0,6,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,323,0,0,0
train,1118-2726.svg,1390,544,0,4,2048,1,0,0.0,0.0,140.0,140.0,50,0,0,1340,0,0,0
train,1119-0006.svg,93,24,0,1,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,93,0,0,0
train,1119-0007.svg,67,13,0,1,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,66,0,0,0
train,1121-0013.svg,1739,728,0,7,2048,1,0,0.0,0.0,140.0,140.0,10,0,0,1729,0,0,0
train,1121-0020.svg,1540,266,0,3,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,1538,0,0,0
train,1121-0027.svg,1820,368,0,7,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,1819,0,0,0
train,1121-0032.svg,2230,17,0,1,2048,2,0,0.0,0.0,140.0,140.0,0,0,0,2230,0,0,0
train,1121-0041.svg,1571,450,0,6,2048,1,0,0.0,0.0,140.0,140.0,7,0,0,1564,0,0,0
train,1123-0015.svg,869,689,0,9,2048,1,0,0.0,0.0,140.0,140.0,10,1,0,858,0,0,0
train,1123-0019.svg,212,45,0,3,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,211,0,0,0
train,1123-0033.svg,188,106,0,3,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,187,0,0,0
train,1123-0039.svg,276,165,0,5,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,274,0,0,0
train,1123-0043.svg,764,684,0,5,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,764,0,0,0
train,1123-0058.svg,165,63,0,4,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,163,0,0,0
train,1124-0012.svg,410,246,0,7,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,405,0,0,0
train,1124-0020.svg,337,166,0,4,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,334,0,0,0
train,1125-0008.svg,603,206,0,4,2048,1,0,0.0,0.0,140.0,140.0,19,0,0,584,0,0,0
train,1127-0006.svg,566,396,0,1,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,558,0,0,0
train,1128-0037.svg,9699,1245,0,2,2048,5,0,0.0,0.0,140.0,140.0,0,0,0,9699,0,0,0
train,1128-0040.svg,9971,456,0,1,2048,5,0,0.0,0.0,140.0,140.0,0,0,0,9971,0,0,0
train,1128-0047.svg,4746,971,0,5,2048,3,0,0.0,0.0,140.0,140.0,1,0,0,4745,0,0,0
train,1128-0053.svg,418,130,0,4,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,413,0,0,0
train,1128-0054.svg,2952,76,0,3,2048,2,0,0.0,0.0,140.0,140.0,2,0,0,2950,0,0,0
train,1128-0060.svg,359,133,0,4,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,358,0,0,0
train,1128-0061.svg,3026,361,0,7,2048,2,0,0.0,0.0,140.0,140.0,2,0,0,3024,0,0,0
train,1128-0066.svg,1021,32,0,2,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,1020,0,0,0
train,1128-0082.svg,592,278,0,8,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,589,0,0,0
train,1128-0085.svg,2440,2380,0,4,2048,2,0,0.0,0.0,140.0,140.0,1,0,0,2439,0,0,0
train,1128-0094.svg,699,178,0,6,2048,1,0,0.0,0.0,140.0,140.0,6,0,0,693,0,0,0
train,1128-0107.svg,289,23,0,2,2048,1,0,0.0,0.0,140.0,140.0,2,0,0,287,0,0,0
train,1128-0108.svg,332,124,0,5,2048,1,0,0.0,0.0,140.0,140.0,3,0,0,329,0,0,0
train,1129-0007.svg,509,236,0,6,2048,1,0,0.0,0.0,140.0,140.0,5,2,0,502,0,0,0
train,1129-0012.svg,415,113,0,4,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,410,0,0,0
train,1129-0014.svg,751,331,0,11,2048,1,0,0.0,0.0,140.0,140.0,8,0,0,743,0,0,0
train,1129-0016.svg,303,137,0,5,2048,1,0,0.0,0.0,140.0,140.0,5,0,0,298,0,0,0
train,1129-0019.svg,892,481,0,7,2048,1,0,0.0,0.0,140.0,140.0,19,5,0,868,0,0,0
train,1129-0030.svg,1089,591,0,6,2048,1,0,0.0,0.0,140.0,140.0,22,0,0,1067,0,0,0
train,1131-0007.svg,294,60,0,4,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,294,0,0,0
train,1131-0014.svg,526,302,0,7,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,526,0,0,0
train,1131-0019.svg,256,44,0,3,2048,1,0,0.0,0.0,140.0,140.0,1,0,0,255,0,0,0
train,1132-0001.svg,469,313,0,8,2048,1,0,0.0,0.0,140.0,140.0,24,1,0,444,0,0,0
train,1132-0012.svg,411,258,0,6,2048,1,0,0.0,0.0,140.0,140.0,40,8,0,363,0,0,0
train,1132-0026.svg,655,592,0,4,2048,1,0,0.0,0.0,140.0,140.0,0,0,0,655,0,0,0
train,1132-0031.svg,831,670,0,7,2048,1,0,0.0,0.0,140.0,140.0,4,0,0,827,0,0,0
train,1133-0033.svg,7858,11,0,1,2048,4,0,0.0,0.0,140.0,140.0,0,0,0,7858,0,0,0
train,1133-0038.svg,6072,544,0,5,2048,3,0,0.0,0.0,140.0,140.0,3,0,0,6069,0,0,0
