split,file,semantic_elements,core_semantic_elements,core_instance_count_nonnegative,core_approx_svg_length_units,door_instance_count,window_instance_count,opening_symbol_instance_count,door_window_opening_instance_count,wall_semantic_elements,wall_length_proxy_units,curtain_wall_semantic_elements,curtain_wall_length_proxy_units,railing_semantic_elements,railing_length_proxy_units,stairs_instance_count,elevator_instance_count,escalator_instance_count,vertical_transport_instance_count,sanitary_fixture_instance_count,kitchen_equipment_instance_count,hvac_instance_count,cabinet_instance_count,parking_spot_semantic_elements,parking_spot_length_proxy_units,ffe_instance_count
train,0591-0801.svg,22,22,1,400.339,1,0,0,1,11,296.441,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0591-0808.svg,240,240,12,3046.352,10,0,0,10,88,1270.435,0,0.0,0,0.0,2,0,0,2,0,0,0,0,0,0.0,0
train,0591-0827.svg,46,46,2,796.651,2,0,0,2,26,653.508,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0591-0832.svg,67,67,5,820.47,5,0,0,5,25,422.569,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0591-0844.svg,218,218,11,2993.729,7,0,2,9,90,1497.112,0,0.0,0,0.0,2,0,0,2,0,0,0,0,0,0.0,0
train,0591-0848.svg,54,54,2,1011.837,2,0,0,2,34,868.683,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0591-0865.svg,200,200,11,2462.039,9,0,0,9,108,1518.556,0,0.0,0,0.0,2,0,0,2,0,0,0,0,0,0.0,0
train,0591-0912.svg,49,49,4,613.601,4,0,0,4,20,421.323,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0591-0935.svg,130,130,5,1915.23,3,0,0,3,22,210.193,15,436.508,0,0.0,2,0,0,2,0,0,0,0,0,0.0,0
train,0591-0949.svg,590,590,27,4745.955,19,0,0,19,108,1567.097,0,0.0,0,0.0,4,0,0,4,4,0,0,0,0,0.0,0
train,0591-0954.svg,68,68,4,967.547,3,0,0,3,35,707.492,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0591-0956.svg,65,65,3,1049.189,2,0,0,2,43,852.262,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0591-0971.svg,565,565,22,1261.903,10,0,0,10,56,858.444,0,0.0,0,0.0,0,0,0,0,12,0,0,0,0,0.0,0
train,0592-0031.svg,104,104,0,2138.595,0,0,0,0,104,2138.595,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0593-0014.svg,299,299,11,1937.372,4,1,0,5,162,1394.753,0,0.0,10,216.276,0,0,0,0,2,0,4,0,0,0.0,0
train,0593-0016.svg,55,55,0,596.2,0,0,0,0,51,522.475,0,0.0,4,73.724,0,0,0,0,0,0,0,0,0,0.0,0
train,0593-0021.svg,353,353,6,4044.663,2,4,0,6,317,3767.049,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0593-0028.svg,67,67,1,1194.549,0,1,0,1,61,1156.549,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0594-0007.svg,75,75,0,1278.167,0,0,0,0,75,1278.167,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0595-0007.svg,2944,1734,61,3558.592,12,10,8,30,290,2145.004,0,0.0,16,149.0,0,0,0,0,7,2,9,13,0,0.0,13
train,0595-0022.svg,2930,1667,67,4474.049,18,9,5,32,379,2958.13,0,0.0,2,48.0,0,0,0,0,6,3,10,16,0,0.0,22
train,0596-0015.svg,351,351,0,1189.774,0,0,0,0,0,0.0,345,941.774,6,248.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0596-0017.svg,332,332,0,1431.849,0,0,0,0,36,398.943,292,768.906,4,264.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0597-0013.svg,126,126,2,582.111,1,0,0,1,91,420.532,0,0.0,6,70.0,0,0,0,0,0,0,1,0,0,0.0,0
train,0597-0016.svg,1120,1120,32,3952.511,10,6,0,16,331,2904.816,0,0.0,13,194.386,0,2,0,2,9,3,2,0,0,0.0,0
train,0597-0021.svg,822,822,30,4689.9,13,5,0,18,355,3018.146,0,0.0,4,60.0,1,2,0,3,3,6,0,0,0,0.0,0
train,0597-0026.svg,589,589,18,1958.679,6,3,0,9,127,1203.868,0,0.0,24,321.982,0,0,0,0,5,2,2,0,0,0.0,0
train,0598-0000.svg,727,727,30,1920.588,10,6,0,16,118,1145.525,0,0.0,8,98.8,2,0,0,2,7,4,1,0,0,0.0,0
train,0598-0004.svg,722,722,31,2028.351,9,8,0,17,136,1254.487,0,0.0,6,53.6,2,0,0,2,7,4,1,0,0,0.0,0
train,0599-0007.svg,247,247,17,1395.538,9,3,0,12,124,828.766,0,0.0,8,102.0,0,0,0,0,5,0,0,0,0,0.0,0
train,0599-0011.svg,152,152,10,1591.149,0,4,0,4,76,770.523,0,0.0,0,0.0,6,0,0,6,0,0,0,0,0,0.0,0
train,0599-0016.svg,128,128,2,1498.299,0,1,0,1,55,514.29,0,0.0,4,68.354,1,0,0,1,0,0,0,0,0,0.0,0
train,0600-0001.svg,1017,1017,27,3728.118,9,5,0,14,274,2481.702,0,0.0,28,300.53,0,0,0,0,8,2,3,0,0,0.0,0
train,0602-0011.svg,105,105,1,1244.178,0,0,0,0,86,980.898,0,0.0,2,45.033,1,0,0,1,0,0,0,0,0,0.0,0
train,0602-0018.svg,725,725,4,3036.78,4,0,0,4,37,421.558,0,0.0,0,0.0,0,0,0,0,0,0,0,0,676,2439.099,0
train,0603-0013.svg,141,141,3,1551.114,0,3,0,3,123,1431.114,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0603-0014.svg,63,63,0,858.239,0,0,0,0,63,858.239,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0604-0004.svg,321,321,5,3592.815,1,3,0,4,256,2904.294,0,0.0,2,24.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0605-0013.svg,157,157,11,1676.901,4,7,0,11,98,865.254,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0605-0021.svg,206,206,9,2404.25,3,1,0,4,118,1687.434,0,0.0,15,216.097,2,0,0,2,1,1,1,0,0,0.0,0
train,0607-0008.svg,160,160,9,1427.118,2,5,0,7,107,1087.809,0,0.0,0,0.0,2,0,0,2,0,0,0,0,0,0.0,0
train,0608-0007.svg,256,256,20,1409.208,7,8,0,15,116,796.105,0,0.0,6,58.004,0,0,0,0,5,0,0,0,0,0.0,0
train,0608-0012.svg,619,619,40,3883.656,18,8,0,26,284,2001.305,0,0.0,16,200.104,2,0,0,2,12,0,0,0,0,0.0,0
train,0608-0022.svg,351,351,28,2223.477,9,9,0,18,155,1164.445,0,0.0,10,126.004,4,0,0,4,6,0,0,0,0,0.0,0
train,0609-0002.svg,1045,1045,31,4668.746,15,5,0,20,333,2213.285,0,0.0,16,314.0,1,2,0,3,2,2,0,4,0,0.0,0
train,0610-0018.svg,164,164,10,2073.192,4,6,0,10,113,1623.259,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0610-0021.svg,249,249,15,1970.857,6,3,0,9,135,973.304,0,0.0,2,72.8,3,0,0,3,1,0,2,0,0,0.0,0
train,0610-0027.svg,307,307,16,1553.659,7,5,0,12,122,889.805,0,0.0,4,26.014,1,0,0,1,2,1,0,0,0,0.0,0
train,0611-0012.svg,518,518,34,2839.887,11,13,0,24,180,1342.142,0,0.0,8,109.434,3,0,0,3,5,2,0,0,0,0.0,0
train,0611-0016.svg,242,242,8,2109.997,0,3,0,3,52,223.124,0,0.0,22,388.972,4,0,0,4,1,0,0,0,0,0.0,0
train,0611-0021.svg,271,271,4,2783.839,0,2,0,2,53,226.033,0,0.0,16,250.758,1,0,0,1,1,0,0,0,0,0.0,0
train,0612-0156.svg,33,33,0,920.524,0,0,0,0,4,560.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,29,360.524,0
train,0612-0157.svg,50,50,4,1008.603,0,4,0,4,32,705.556,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0612-0168.svg,67,67,0,1970.592,0,0,0,0,23,996.592,0,0.0,0,0.0,0,0,0,0,0,0,0,0,44,974.0,0
train,0612-0172.svg,73,73,0,1848.62,0,0,0,0,27,798.934,0,0.0,0,0.0,0,0,0,0,0,0,0,0,46,1049.686,0
train,0612-0184.svg,344,344,14,3758.133,10,0,0,10,233,2572.902,0,0.0,0,0.0,0,4,0,4,0,0,0,0,0,0.0,0
train,0612-0185.svg,280,280,10,2396.481,8,0,0,8,200,1691.135,0,0.0,0,0.0,1,1,0,2,0,0,0,0,0,0.0,0
train,0612-0188.svg,67,67,0,1268.66,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,67,1268.66,0
train,0612-0190.svg,43,43,0,1062.844,0,0,0,0,19,468.844,0,0.0,0,0.0,0,0,0,0,0,0,0,0,24,594.0,0
train,0612-0203.svg,122,122,6,1973.951,3,0,0,3,57,1000.117,0,0.0,0,0.0,0,2,1,3,0,0,0,0,14,332.338,0
train,0612-0204.svg,83,83,2,2228.142,0,0,0,0,11,723.838,0,0.0,0,0.0,0,0,2,2,0,0,0,0,15,342.672,0
train,0612-0207.svg,39,39,0,935.143,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,39,935.143,0
train,0612-0220.svg,116,116,4,1931.096,4,0,0,4,76,1372.216,0,0.0,0,0.0,0,0,0,0,0,0,0,0,21,407.494,0
train,0612-0241.svg,98,98,0,1764.318,0,0,0,0,16,343.162,0,0.0,0,0.0,0,0,0,0,0,0,0,0,82,1421.156,0
train,0612-0242.svg,139,139,0,2120.562,0,0,0,0,57,637.718,0,0.0,0,0.0,0,0,0,0,0,0,0,0,82,1482.844,0
train,0612-0245.svg,82,82,0,1621.116,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,82,1621.116,0
train,0612-0246.svg,57,57,1,1185.29,1,0,0,1,14,303.47,0,0.0,0,0.0,0,0,0,0,0,0,0,0,38,838.884,0
train,0612-0258.svg,99,99,0,2336.338,0,0,0,0,11,388.338,0,0.0,0,0.0,0,0,0,0,0,0,0,0,88,1948.0,0
train,0612-0264.svg,59,59,0,1264.219,0,0,0,0,4,50.151,0,0.0,0,0.0,0,0,0,0,0,0,0,0,55,1214.068,0
train,0612-0277.svg,82,82,0,1505.156,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,82,1505.156,0
train,0612-0280.svg,191,191,8,2369.059,6,0,0,6,112,1533.947,0,0.0,0,0.0,0,2,0,2,0,0,0,0,0,0.0,0
train,0612-0283.svg,54,54,1,1181.976,1,0,0,1,5,117.823,0,0.0,0,0.0,0,0,0,0,0,0,0,0,44,1021.183,0
train,0612-0294.svg,76,76,0,1767.312,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,76,1767.312,0
train,0612-0297.svg,75,75,1,1663.151,1,0,0,1,12,352.479,0,0.0,0,0.0,0,0,0,0,0,0,0,0,53,1224.799,0
train,0612-0300.svg,44,44,0,1030.505,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,44,1030.505,0
train,0613-0020.svg,268,268,4,2043.151,0,1,0,1,0,0.0,233,1494.896,0,0.0,3,0,0,3,0,0,0,0,0,0.0,0
train,0613-0026.svg,643,643,25,4103.407,14,0,0,14,202,3249.405,0,0.0,0,0.0,0,3,0,3,7,1,0,0,0,0.0,0
train,0613-0031.svg,837,837,31,4785.578,17,0,0,17,172,3032.703,0,0.0,0,0.0,0,6,0,6,8,0,0,0,0,0.0,0
train,0613-0042.svg,52,52,2,52.213,1,0,0,1,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0.0,0
train,0614-0003.svg,313,313,0,1141.769,0,0,0,0,313,1141.769,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0018.svg,23,23,0,527.995,0,0,0,0,23,527.995,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0019.svg,29,29,0,367.142,0,0,0,0,29,367.142,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0020.svg,138,138,3,2162.107,1,1,0,2,61,563.857,0,0.0,4,154.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0614-0021.svg,12,12,0,898.391,0,0,0,0,4,300.042,0,0.0,8,598.349,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0032.svg,18,18,0,677.925,0,0,0,0,18,677.925,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0057.svg,24,24,0,1074.893,0,0,0,0,8,358.964,0,0.0,16,715.929,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0072.svg,63,63,0,696.001,0,0,0,0,63,696.001,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0112.svg,9,9,0,500.911,0,0,0,0,7,288.0,0,0.0,2,212.911,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0115.svg,120,120,0,1435.725,0,0,0,0,120,1435.725,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0120.svg,135,135,4,1790.291,2,1,0,3,59,477.249,0,0.0,2,280.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0614-0143.svg,31,31,0,246.25,0,0,0,0,31,246.25,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0148.svg,6,6,0,840.0,0,0,0,0,2,280.0,0,0.0,4,560.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0151.svg,7,7,0,980.0,0,0,0,0,2,280.0,0,0.0,5,700.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0153.svg,8,8,0,672.581,0,0,0,0,4,336.791,0,0.0,4,335.791,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0156.svg,12,12,0,616.5,0,0,0,0,6,308.5,0,0.0,6,308.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0614-0169.svg,361,361,0,1470.858,0,0,0,0,361,1470.858,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0615-0017.svg,924,924,28,3963.401,11,5,0,16,325,2838.6,0,0.0,16,340.014,0,0,0,0,10,2,0,0,0,0.0,0
train,0615-0020.svg,897,897,30,2713.698,6,10,0,16,291,2100.354,0,0.0,0,0.0,0,0,0,0,12,1,1,0,0,0.0,0
train,0615-0025.svg,817,817,32,4510.088,15,3,0,18,392,3093.665,0,0.0,20,344.0,0,1,0,1,2,4,7,0,0,0.0,0
train,0617-0002.svg,46,46,0,970.482,0,0,0,0,27,464.502,19,505.98,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0617-0003.svg,6,6,0,258.737,0,0,0,0,0,0.0,0,0.0,6,258.737,0,0,0,0,0,0,0,0,0,0.0,0
train,0617-0008.svg,2,2,0,280.0,0,0,0,0,0,0.0,2,280.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0618-0017.svg,1621,1621,66,5179.923,29,11,0,40,389,2571.918,0,0.0,0,0.0,2,2,0,4,18,4,0,0,0,0.0,0
train,0618-0027.svg,1432,1432,54,3673.63,14,20,0,34,267,1758.585,0,0.0,13,325.242,0,0,0,0,17,3,0,0,0,0.0,0
train,0618-0032.svg,24,24,4,393.0,0,4,0,4,12,90.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0620-0005.svg,57,57,1,682.592,1,0,0,1,45,581.008,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0622-0001.svg,781,781,34,2385.158,11,8,0,19,158,1414.396,0,0.0,0,0.0,1,0,0,1,8,2,4,0,0,0.0,0
train,0623-0006.svg,999,999,33,4272.171,16,6,0,22,378,2902.388,0,0.0,0,0.0,1,1,0,2,7,2,0,0,0,0.0,0
train,0624-0003.svg,2853,2853,89,4413.924,34,21,1,56,1192,3062.203,0,0.0,56,265.921,2,2,0,4,22,7,0,0,0,0.0,0
train,0624-0033.svg,628,628,21,1808.533,5,8,0,13,149,1247.159,0,0.0,2,13.2,0,0,0,0,7,0,1,0,0,0.0,0
train,0625-0002.svg,97,97,7,965.42,4,3,0,7,46,496.584,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0625-0003.svg,121,121,7,1098.164,3,2,0,5,70,537.834,0,0.0,0,0.0,2,0,0,2,0,0,0,0,0,0.0,0
train,0625-0007.svg,9,9,0,936.788,0,0,0,0,9,936.788,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0625-0030.svg,185,185,7,2319.369,5,0,0,5,103,758.264,0,0.0,5,27.3,0,2,0,2,0,0,0,0,28,1113.994,0
train,0625-0036.svg,170,170,7,1481.254,4,0,0,4,106,899.856,0,0.0,3,87.722,0,3,0,3,0,0,0,0,0,0.0,0
train,0625-0040.svg,10,10,1,128.528,0,1,0,1,5,45.528,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0625-0056.svg,26,26,0,862.401,0,0,0,0,26,862.401,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0626-0005.svg,180,180,9,2409.263,9,0,0,9,130,1701.149,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0627-0010.svg,102,102,4,1363.975,3,0,0,3,41,322.91,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0628-0017.svg,1735,1735,40,5548.744,14,6,0,20,392,4048.143,0,0.0,31,445.865,0,2,0,2,13,3,2,0,0,0.0,0
train,0630-0015.svg,81,81,4,617.308,2,0,0,2,16,80.262,29,327.25,0,0.0,0,0,0,0,0,0,2,0,0,0.0,0
train,0630-0016.svg,302,302,18,2831.162,6,7,0,13,104,1259.495,0,0.0,13,446.86,1,0,0,1,2,0,2,0,0,0.0,0
train,0630-0044.svg,394,394,11,3015.675,5,1,0,6,193,2004.997,29,341.0,0,0.0,1,0,0,1,4,0,0,0,0,0.0,0
train,0630-0051.svg,183,183,14,1203.282,3,7,0,10,66,594.121,0,0.0,0,0.0,0,0,0,0,2,0,2,0,0,0.0,0
train,0633-0012.svg,635,635,35,3617.918,17,8,0,25,342,2127.831,18,108.0,14,190.414,1,0,0,1,9,0,0,0,0,0.0,0
train,0634-0012.svg,721,721,24,3156.216,9,4,0,13,232,2030.23,0,0.0,15,299.0,0,2,0,2,5,2,2,0,0,0.0,0
train,0635-0021.svg,198,198,6,1863.04,0,2,0,2,43,179.629,0,0.0,16,250.758,3,0,0,3,1,0,0,0,0,0.0,0
train,0636-0000.svg,254,254,11,2502.284,2,0,0,2,65,1138.873,0,0.0,10,139.37,3,1,0,4,0,0,0,5,0,0.0,0
train,0636-0022.svg,639,616,13,4518.23,11,0,0,11,425,3060.991,0,0.0,0,0.0,1,1,0,2,0,0,0,0,0,0.0,6
train,0636-0023.svg,159,159,7,1516.346,4,0,0,4,0,0.0,0,0.0,88,488.267,3,0,0,3,0,0,0,0,0,0.0,0
train,0637-0014.svg,65,65,1,1305.66,1,0,0,1,34,650.154,0,0.0,0,0.0,0,0,0,0,0,0,0,0,25,597.784,0
train,0637-0024.svg,60,60,0,1417.258,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,60,1417.258,0
train,0637-0052.svg,75,75,1,1396.535,1,0,0,1,64,1309.956,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0637-0063.svg,1075,1075,31,2085.805,15,0,0,15,80,1043.811,0,0.0,0,0.0,0,0,0,0,16,0,0,0,561,598.396,0
train,0637-0064.svg,81,81,7,536.398,7,0,0,7,26,142.71,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0637-0067.svg,41,41,0,858.247,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,41,858.247,0
train,0637-0072.svg,16,16,0,430.0,0,0,0,0,16,430.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0637-0075.svg,61,61,0,1194.955,0,0,0,0,5,125.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,56,1069.955,0
train,0637-0083.svg,6,6,0,299.594,0,0,0,0,6,299.594,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0637-0093.svg,1663,1663,2,3725.102,1,0,0,1,26,761.616,0,0.0,0,0.0,1,0,0,1,0,0,0,0,1618,2737.189,0
train,0637-0094.svg,3294,3294,0,4226.289,0,0,0,0,14,490.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3280,3736.289,0
train,0637-0108.svg,48,48,0,752.609,0,0,0,0,34,497.621,0,0.0,0,0.0,0,0,0,0,0,0,0,0,14,254.988,0
train,0640-0010.svg,768,768,28,5275.374,17,3,0,20,400,3481.691,0,0.0,18,185.452,1,2,0,3,2,2,1,0,0,0.0,0
train,0640-0019.svg,950,950,37,4507.906,17,4,0,21,415,2979.788,0,0.0,32,385.376,0,1,0,1,6,4,4,1,0,0.0,0
train,0640-0025.svg,672,672,19,2784.909,7,1,0,8,215,2232.889,0,0.0,14,170.4,0,0,0,0,7,1,3,0,0,0.0,0
train,0641-0003.svg,954,954,24,1159.744,4,4,0,8,54,858.5,0,0.0,0,0.0,0,0,0,0,16,0,0,0,0,0.0,0
train,0641-0007.svg,273,273,13,2980.449,4,5,0,9,80,1278.996,0,0.0,73,656.991,2,1,0,3,0,0,1,0,0,0.0,0
train,0641-0008.svg,780,780,29,1994.291,13,5,0,18,90,1287.017,0,0.0,0,0.0,0,0,0,0,11,0,0,0,0,0.0,0
train,0642-0016.svg,559,559,20,3502.489,4,7,0,11,205,2272.625,0,0.0,4,72.0,2,2,0,4,2,2,1,0,0,0.0,0
train,0642-0018.svg,174,174,5,1404.719,1,2,0,3,70,913.183,0,0.0,26,248.1,0,0,0,0,0,0,2,0,0,0.0,0
train,0642-0047.svg,2452,2452,39,6980.118,15,9,0,24,489,5935.828,0,0.0,6,111.42,0,0,0,0,10,1,1,3,0,0.0,0
train,0645-0004.svg,199,199,9,2212.38,6,1,0,7,109,1587.349,0,0.0,0,0.0,0,2,0,2,0,0,0,0,0,0.0,0
train,0645-0009.svg,247,247,9,729.225,6,0,0,6,39,510.923,0,0.0,0,0.0,0,0,0,0,3,0,0,0,0,0.0,0
train,0645-0011.svg,44,44,0,413.069,0,0,0,0,30,266.0,0,0.0,14,147.069,0,0,0,0,0,0,0,0,0,0.0,0
train,0645-0022.svg,145,145,8,1635.604,6,0,0,6,75,1126.026,0,0.0,0,0.0,0,2,0,2,0,0,0,0,0,0.0,0
train,0645-0027.svg,213,213,8,2186.917,1,6,0,7,53,770.432,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0645-0028.svg,186,186,9,2053.998,3,4,0,7,101,1518.68,0,0.0,2,10.776,0,2,0,2,0,0,0,0,0,0.0,0
train,0647-0055.svg,383,383,1,1032.688,0,0,0,0,0,0.0,374,959.557,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0647-0085.svg,513,513,8,2767.478,6,0,0,6,9,238.585,371,2227.329,0,0.0,0,0,0,0,1,1,0,0,0,0.0,0
train,0647-0101.svg,784,784,31,3818.257,18,0,0,18,168,2368.477,0,0.0,0,0.0,0,6,0,6,7,0,0,0,0,0.0,0
train,0647-0102.svg,438,438,17,5145.283,9,0,0,9,210,2924.605,0,0.0,0,0.0,2,3,0,5,3,0,0,0,0,0.0,0
train,0647-0116.svg,141,141,4,1822.375,4,0,0,4,113,1606.21,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0649-0022.svg,374,374,12,973.426,3,3,0,6,64,597.693,0,0.0,9,118.0,0,0,0,0,4,0,2,0,0,0.0,0
train,0650-0037.svg,111,111,5,1272.314,3,2,0,5,91,1076.317,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0650-0068.svg,177,177,11,2067.889,4,4,0,8,57,861.12,0,0.0,0,0.0,2,1,0,3,0,0,0,0,0,0.0,0
train,0650-0071.svg,183,183,8,1768.219,7,0,0,7,53,851.606,0,0.0,0,0.0,1,0,0,1,0,0,0,0,0,0.0,0
train,0650-0072.svg,212,212,8,1039.46,5,0,0,5,48,763.42,0,0.0,0,0.0,0,0,0,0,3,0,0,0,0,0.0,0
train,0650-0082.svg,80,80,2,665.68,2,0,0,2,29,416.508,0,0.0,31,129.986,0,0,0,0,0,0,0,0,0,0.0,0
train,0650-0094.svg,240,240,17,2781.692,9,0,0,9,117,1717.844,0,0.0,0,0.0,0,8,0,8,0,0,0,0,0,0.0,0
train,0650-0095.svg,493,493,28,5535.001,14,0,0,14,239,3175.414,0,0.0,20,36.388,0,14,0,14,0,0,0,0,0,0.0,0
train,0650-0096.svg,48,48,3,310.345,3,0,0,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0650-0116.svg,7,7,1,131.241,1,0,0,1,2,99.559,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0650-0134.svg,240,240,9,3166.732,5,0,0,5,93,1307.374,9,328.69,0,0.0,2,2,0,4,0,0,0,0,0,0.0,0
train,0650-0139.svg,866,866,23,2512.32,7,0,0,7,118,1373.836,0,0.0,0,0.0,2,0,0,2,14,0,0,0,0,0.0,0
train,0650-0140.svg,298,298,9,2206.218,3,1,0,4,121,1830.606,0,0.0,0,0.0,2,0,0,2,3,0,0,0,0,0.0,0
train,0650-0162.svg,19,19,0,189.514,0,0,0,0,19,189.514,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0
train,0652-0054.svg,58,58,0,1930.156,0,0,0,0,24,572.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,34,1358.156,0
train,0652-0057.svg,49,49,0,2023.04,0,0,0,0,14,566.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,35,1457.04,0
train,0652-0061.svg,160,160,2,2251.783,2,0,0,2,121,1122.587,0,0.0,2,55.001,0,0,0,0,0,0,0,0,23,905.175,0
train,0652-0107.svg,111,111,0,2358.964,0,0,0,0,73,944.889,0,0.0,0,0.0,0,0,0,0,0,0,0,0,38,1414.075,0
train,0652-0108.svg,60,60,0,2146.497,0,0,0,0,7,311.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,53,1835.497,0
train,0652-0122.svg,67,67,1,1910.257,1,0,0,1,33,643.754,0,0.0,0,0.0,0,0,0,0,0,0,0,0,29,1230.714,0
train,0652-0140.svg,72,72,2,2654.003,0,2,0,2,8,182.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,58,2392.163,0
train,0652-0144.svg,80,80,5,4561.214,2,0,0,2,32,839.0,0,0.0,0,0.0,0,1,2,3,0,0,0,0,0,0.0,0
train,0652-0145.svg,52,52,0,2238.492,0,0,0,0,17,833.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,35,1405.492,0
train,0652-0156.svg,216,216,6,3244.738,3,0,0,3,120,1489.486,0,0.0,0,0.0,0,0,0,0,0,0,0,3,60,1575.573,0
train,0652-0176.svg,52,52,0,1775.494,0,0,0,0,16,603.4,0,0.0,0,0.0,0,0,0,0,0,0,0,0,36,1172.094,0
train,0652-0196.svg,237,237,5,2454.692,5,0,0,5,188,1594.444,0,0.0,3,62.88,0,0,0,0,0,0,0,0,11,487.723,0
train,0652-0199.svg,62,62,0,1917.654,0,0,0,0,28,573.928,0,0.0,0,0.0,0,0,0,0,0,0,0,0,34,1343.726,0
